,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
4886,2024,SE,FT,Data Scientist,136500,USD,136500,US,100,US,M
4891,2023,MI,FT,Data Scientist,145000,USD,145000,US,100,US,M
4894,2022,SE,FT,Applied Data Scientist,380000,USD,380000,US,100,US,L
4895,2023,SE,FT,Machine Learning Engineer,284310,USD,284310,US,0,US,M
4896,2024,MI,FT,BI Developer,43626,GBP,54532,GB,0,GB,M
4897,2022,MI,FT,Data Analyst,40000,EUR,42026,ES,100,ES,M
4900,2024,MI,FT,Data Analyst,134500,USD,134500,US,0,US,M
4902,2023,MI,FT,Data Analyst,90000,USD,90000,US,100,US,M
4903,2023,SE,FT,Machine Learning Engineer,90000,USD,90000,CO,0,CO,M
4905,2023,SE,FT,Data Engineer,124935,USD,124935,ZA,0,ZA,M
4906,2024,SE,FT,Research Scientist,164300,USD,164300,US,0,US,M
4907,2022,EN,FT,Machine Learning Scientist,80000,USD,80000,CA,50,US,S
4909,2024,MI,FT,Data Science,190000,USD,190000,US,0,US,M
4910,2024,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M
4912,2023,SE,FT,Data Scientist,60000,EUR,64781,ES,0,ES,M
4913,2024,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M
4915,2022,MI,FT,Data Scientist,70000,EUR,73546,NL,50,NL,L
4916,2023,MI,FT,Research Engineer,300000,USD,300000,US,0,US,M
4917,2023,SE,FT,Business Intelligence Engineer,180000,USD,180000,US,0,US,M
4918,2023,MI,FT,Data Analyst,109000,USD,109000,US,0,US,M
4919,2024,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M
4921,2024,SE,FT,Analytics Engineer,130000,USD,130000,US,100,US,M
4923,2022,SE,FT,Data Engineer,136000,USD,136000,US,0,US,M
4924,2023,SE,FT,Machine Learning Scientist,204500,USD,204500,CA,0,CA,M
4925,2024,EN,FT,Data Engineer,110000,USD,110000,US,0,US,M
4926,2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M
4927,2023,SE,FT,Data Scientist,167560,USD,167560,US,100,US,M
4929,2023,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M
4932,2023,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
4935,2023,MI,FT,Data Analyst,126000,USD,126000,US,0,US,M
4937,2023,SE,FT,AI Engineer,212000,USD,212000,US,0,US,M
4939,2024,MI,FT,Data Analyst,79645,USD,79645,US,100,US,M
4941,2024,SE,FT,Data Management Specialist,116500,USD,116500,US,0,US,M
4942,2023,SE,FT,Data Scientist,239000,USD,239000,US,0,US,L
4943,2024,MI,FT,Data Scientist,172200,USD,172200,US,100,US,M
4944,2023,SE,FT,Data Analyst,36000,EUR,38868,EE,0,EE,M
4945,2024,SE,FT,Machine Learning Engineer,220067,USD,220067,US,100,US,M
4946,2023,SE,FT,ML Engineer,208450,USD,208450,US,0,US,M
4947,2023,MI,FT,Business Intelligence Analyst,119000,USD,119000,US,0,US,M
4948,2023,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M
4949,2023,SE,FT,Machine Learning Engineer,311000,USD,311000,US,0,US,M
4950,2023,MI,FT,Data Analytics Lead,85000,GBP,104584,GB,0,GB,M
4951,2023,SE,FT,Data Analyst,142000,USD,142000,US,100,US,M
4952,2023,SE,FT,Data Engineer,192000,USD,192000,US,0,US,M
4953,2023,MI,FT,Data Strategist,115500,USD,115500,US,0,US,M
4954,2021,SE,FT,Data Analytics Engineer,67000,EUR,79197,DE,100,DE,L
4955,2023,SE,FT,Data Scientist,38000,EUR,41027,ES,0,ES,M
4957,2023,MI,FT,Data Engineer,150000,USD,150000,US,0,US,M
4958,2024,SE,FT,Machine Learning Engineer,257000,USD,257000,US,0,US,M
4959,2023,SE,FT,Data Science Lead,170000,USD,170000,US,0,US,M
4960,2023,SE,FT,Data Scientist,207500,USD,207500,US,100,US,M
4961,2021,MI,FT,Data Analyst,93000,USD,93000,US,100,US,L
4963,2024,SE,FT,Data Scientist,206000,USD,206000,US,0,US,M
4964,2024,MI,FT,Data Science,243500,USD,243500,US,0,US,M
4967,2024,SE,FT,Data Scientist,50000,EUR,55555,FR,100,FR,M
4971,2023,MI,FT,Data Engineer,85300,USD,85300,CA,0,CA,M
4973,2023,MI,CT,Business Data Analyst,35000,USD,35000,PH,100,US,M
4974,2024,SE,FT,Machine Learning Scientist,84500,USD,84500,US,0,US,M
4975,2023,SE,FT,Data Scientist,134000,USD,134000,US,0,US,M
4976,2024,EX,FT,Head of Data,290000,USD,290000,US,100,US,M
4977,2022,SE,FT,Applied Data Scientist,177000,USD,177000,US,100,US,L
4979,2023,SE,FT,Applied Scientist,220000,USD,220000,US,0,US,M
4981,2023,EN,FT,Data Scientist,50000,USD,50000,IN,100,US,M
4983,2023,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M
4985,2022,SE,FT,Data Engineer,136994,USD,136994,US,100,US,M
4986,2024,SE,FT,Machine Learning Engineer,215000,CAD,165384,CA,0,CA,M
4988,2024,SE,FT,Research Scientist,214000,USD,214000,US,100,US,M
4989,2024,SE,FT,Data Engineer,185800,USD,185800,US,100,US,M
4991,2023,SE,FT,Data Architect,94000,USD,94000,US,0,US,M
4992,2023,MI,FT,Machine Learning Engineer,149094,USD,149094,US,0,US,M
4993,2023,SE,FT,ML Engineer,152000,USD,152000,US,0,US,M
4994,2024,MI,FT,AI Engineer,151000,USD,151000,US,0,US,M
4995,2023,SE,FT,Machine Learning Infrastructure Engineer,70000,EUR,75577,FR,100,FR,M
4997,2024,SE,FT,Machine Learning Engineer,153000,USD,153000,US,0,US,M
4998,2022,EN,FT,AI Scientist,30000,EUR,31520,PT,100,ES,M
5000,2020,MI,FT,Data Scientist,70000,EUR,79833,DE,0,DE,L
5001,2020,SE,FT,Machine Learning Scientist,260000,USD,260000,JP,0,JP,S
5002,2020,SE,FT,Big Data Engineer,85000,GBP,109024,GB,50,GB,M
5004,2020,SE,FT,Machine Learning Engineer,150000,USD,150000,US,50,US,L
5005,2020,EN,FT,Data Analyst,72000,USD,72000,US,100,US,L
5006,2020,SE,FT,Lead Data Scientist,190000,USD,190000,US,100,US,S
5007,2020,MI,FT,Data Scientist,11000000,HUF,35735,HU,50,HU,L
5009,2020,SE,FT,Lead Data Engineer,125000,USD,125000,NZ,50,NZ,S
5010,2020,EN,FT,Data Scientist,45000,EUR,51321,FR,0,FR,S
5012,2020,EN,FT,Data Scientist,35000,EUR,39916,FR,0,FR,M
5013,2020,MI,FT,Lead Data Analyst,87000,USD,87000,US,100,US,L
5014,2020,MI,FT,Data Analyst,85000,USD,85000,US,100,US,L
5015,2020,MI,FT,Data Analyst,8000,USD,8000,PK,50,PK,L
5016,2020,EN,FT,Data Engineer,4450000,JPY,41689,JP,100,JP,S
5017,2020,SE,FT,Big Data Engineer,100000,EUR,114047,PL,100,GB,S
5018,2020,EN,FT,Data Science Consultant,423000,INR,5707,IN,50,IN,M
5019,2020,MI,FT,Lead Data Engineer,56000,USD,56000,PT,100,US,M
5020,2020,MI,FT,Machine Learning Engineer,299000,CNY,43331,CN,0,CN,M
5021,2020,MI,FT,Product Data Analyst,450000,INR,6072,IN,100,IN,L
5022,2020,SE,FT,Data Engineer,42000,EUR,47899,GR,50,GR,L
5025,2020,EX,FT,Director of Data Science,325000,USD,325000,US,100,US,L
5028,2020,EN,CT,Business Data Analyst,100000,USD,100000,US,100,US,L
5030,2020,MI,FT,Data Engineering Manager,51999,EUR,59303,DE,100,DE,S
5031,2020,EN,FT,Big Data Engineer,70000,USD,70000,US,100,US,L
5034,2020,MI,FT,Data Analyst,41000,EUR,46759,FR,50,FR,L
5035,2020,MI,FT,Data Engineer,65000,EUR,74130,AT,50,AT,L
5036,2020,MI,FT,Data Science Consultant,103000,USD,103000,US,100,US,L
5037,2020,EN,FT,Machine Learning Engineer,250000,USD,250000,US,50,US,L
5038,2020,EN,FT,Data Analyst,10000,USD,10000,NG,100,NG,S
5039,2020,EN,FT,Machine Learning Engineer,138000,USD,138000,US,100,US,S
5041,2020,EX,FT,Data Engineering Manager,70000,EUR,79833,ES,50,ES,L
5044,2020,MI,FT,Data Engineer,88000,GBP,112872,GB,50,GB,L
5045,2020,EN,PT,ML Engineer,14000,EUR,15966,DE,100,DE,S
5046,2020,MI,FT,Data Scientist,60000,GBP,76958,GB,100,GB,S
5047,2020,SE,FT,Data Engineer,188000,USD,188000,US,100,US,L
5048,2020,MI,FT,Data Scientist,105000,USD,105000,US,100,US,L
5050,2020,EN,FT,Data Analyst,450000,INR,6072,IN,0,IN,S
5051,2020,EN,FT,Data Analyst,91000,USD,91000,US,100,US,L
5053,2020,EN,FT,Data Engineer,48000,EUR,54742,PK,100,DE,L
5054,2020,SE,FL,Computer Vision Engineer,60000,USD,60000,RU,100,US,S
5055,2020,SE,FT,Principal Data Scientist,130000,EUR,148261,DE,100,DE,M
5056,2020,MI,FT,Data Scientist,34000,EUR,38776,ES,100,ES,M
5057,2020,MI,FT,Data Scientist,118000,USD,118000,US,100,US,M
5059,2020,MI,FT,Data Scientist,138350,USD,138350,US,100,US,M
5060,2020,MI,FT,Data Engineer,110000,USD,110000,US,100,US,L
5061,2020,MI,FT,Data Engineer,130800,USD,130800,ES,100,US,M
5063,2020,SE,FT,Data Scientist,412000,USD,412000,US,100,US,L
5064,2020,SE,FT,Machine Learning Engineer,40000,EUR,45618,HR,100,HR,S
5065,2020,EN,FT,Data Scientist,55000,EUR,62726,DE,50,DE,S
5067,2020,SE,FT,Data Science Manager,190200,USD,190200,US,100,US,M
5068,2020,EN,FT,Data Scientist,105000,USD,105000,US,100,US,S
5071,2020,MI,FT,Data Scientist,37000,EUR,42197,FR,50,FR,S
5072,2021,EN,FT,Research Scientist,60000,GBP,82528,GB,50,GB,L
5074,2021,EX,FT,Head of Data,235000,USD,235000,US,100,US,L
5075,2021,SE,FT,Data Scientist,45000,EUR,53192,FR,50,FR,L
5077,2021,MI,PT,3D Computer Vision Researcher,400000,INR,5409,IN,50,IN,M
5079,2021,EN,FT,Data Analyst,80000,USD,80000,US,100,US,M
5081,2021,MI,FT,Data Engineer,140000,USD,140000,US,100,US,L
5082,2021,MI,FT,Applied Data Scientist,68000,CAD,54238,GB,50,CA,L
5083,2021,MI,FT,Machine Learning Engineer,40000,EUR,47282,ES,100,ES,S
5084,2021,EX,FT,Director of Data Science,130000,EUR,153667,IT,100,PL,L
5085,2021,MI,FT,Data Engineer,110000,PLN,28476,PL,100,PL,L
5086,2021,EN,FT,Data Analyst,50000,EUR,59102,FR,50,FR,M
5087,2021,MI,FT,Data Analytics Engineer,110000,USD,110000,US,100,US,L
5089,2021,SE,FT,Data Analyst,80000,USD,80000,BG,100,US,S
5090,2021,SE,FT,Marketing Data Analyst,75000,EUR,88654,GR,100,DK,L
5091,2021,EN,FT,Data Science Consultant,65000,EUR,76833,DE,100,DE,S
5092,2021,MI,FT,Lead Data Analyst,1450000,INR,19609,IN,100,IN,L
5096,2021,EN,PT,AI Scientist,12000,USD,12000,BR,100,US,S
5097,2021,MI,FT,Financial Data Analyst,450000,USD,450000,US,100,US,L
5098,2021,EN,FT,Computer Vision Software Engineer,70000,USD,70000,US,100,US,M
5101,2021,SE,FT,Data Engineer,150000,USD,150000,US,100,US,L
5102,2021,MI,FT,BI Data Analyst,11000000,HUF,36259,HU,50,US,L
5103,2021,MI,FT,Data Analyst,62000,USD,62000,US,0,US,L
5104,2021,MI,FT,Data Scientist,73000,USD,73000,US,0,US,L
5105,2021,MI,FT,Data Analyst,37456,GBP,51519,GB,50,GB,L
5107,2021,SE,FT,Data Engineer,115000,USD,115000,US,100,US,S
5108,2021,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
5109,2021,EN,FT,Data Engineer,2250000,INR,30428,IN,100,IN,L
5111,2021,SE,FT,Director of Data Engineering,82500,GBP,113476,GB,100,GB,M
5112,2021,SE,FT,Lead Data Engineer,75000,GBP,103160,GB,100,GB,S
5113,2021,EN,PT,AI Scientist,12000,USD,12000,PK,100,US,M
5115,2021,EN,FT,Machine Learning Scientist,225000,USD,225000,US,100,US,L
5117,2021,MI,FT,Data Science Engineer,34000,EUR,40189,GR,100,GR,M
5118,2021,EN,FT,Data Analyst,90000,USD,90000,US,100,US,S
5120,2021,MI,FT,Big Data Engineer,60000,USD,60000,ES,50,RO,M
5121,2021,SE,FT,Principal Data Engineer,200000,USD,200000,US,100,US,M
5122,2021,EN,FT,Data Analyst,50000,USD,50000,US,100,US,M
5124,2021,EN,PT,Data Analyst,8760,EUR,10354,ES,50,ES,M
5125,2021,MI,FT,Principal Data Scientist,151000,USD,151000,US,100,US,L
5126,2021,SE,FT,Machine Learning Scientist,120000,USD,120000,US,50,US,S
5127,2021,MI,FT,Data Scientist,700000,INR,9466,IN,0,IN,S
5131,2021,EN,FT,Data Scientist,42000,EUR,49646,FR,50,FR,M
5134,2021,EN,FT,Data Scientist,100000,USD,100000,US,0,US,S
5135,2021,MI,FT,Data Analyst,90000,USD,90000,US,100,US,M
5136,2021,MI,FT,ML Engineer,7000000,JPY,63711,JP,50,JP,S
5138,2021,SE,FT,Principal Data Scientist,220000,USD,220000,US,0,US,L
5139,2021,EN,FT,Data Scientist,80000,USD,80000,US,100,US,M
5141,2021,SE,FT,Data Science Manager,240000,USD,240000,US,0,US,L
5142,2021,SE,FT,Data Engineering Manager,150000,USD,150000,US,0,US,L
5143,2021,MI,FT,Data Scientist,82500,USD,82500,US,100,US,S
5144,2021,MI,FT,Data Engineer,100000,USD,100000,US,100,US,L
5146,2021,MI,FT,Research Scientist,53000,EUR,62649,FR,50,FR,M
5148,2021,SE,FT,Data Engineering Manager,153000,USD,153000,US,100,US,L
5149,2021,SE,FT,Cloud Data Engineer,160000,USD,160000,BR,100,US,S
5150,2021,SE,FT,Director of Data Science,168000,USD,168000,JP,0,JP,S
5152,2021,MI,FT,Data Scientist,95000,CAD,75774,CA,100,CA,L
5153,2021,EN,FT,Data Scientist,13400,USD,13400,UA,100,UA,L
5154,2021,SE,FT,Data Science Manager,144000,USD,144000,US,100,US,L
5155,2021,SE,FT,Data Science Engineer,159500,CAD,127221,CA,50,CA,L
5156,2021,MI,FT,Data Scientist,160000,SGD,119059,SG,100,IL,M
5157,2021,MI,FT,Applied Machine Learning Scientist,423000,USD,423000,US,50,US,L
5158,2021,SE,FT,Data Analytics Manager,120000,USD,120000,US,100,US,M
5159,2021,EN,FT,Machine Learning Engineer,125000,USD,125000,US,100,US,S
5161,2021,EX,FT,Head of Data Science,85000,USD,85000,RU,0,RU,M
5164,2021,EX,FT,Director of Data Science,110000,EUR,130026,DE,50,DE,M
5166,2021,EN,FT,Data Engineer,80000,USD,80000,US,100,US,L
5167,2021,EX,FT,Director of Data Science,250000,USD,250000,US,0,US,L
5168,2021,EN,FT,BI Data Analyst,55000,USD,55000,US,50,US,S
5170,2021,MI,FT,Data Architect,170000,USD,170000,US,100,US,L
5171,2021,MI,FT,Data Engineer,60000,GBP,82528,GB,100,GB,L
5172,2021,EN,FT,Data Analyst,60000,USD,60000,US,100,US,S
5173,2021,SE,FT,Principal Data Scientist,235000,USD,235000,US,100,US,L
5175,2021,SE,FT,Data Engineering Manager,174000,USD,174000,US,100,US,L
5176,2021,MI,FT,Data Scientist,58000,MXN,2859,MX,0,MX,S
5177,2021,MI,FT,Data Scientist,30400000,CLP,40038,CL,100,CL,L
5179,2021,MI,FT,Data Scientist,420000,INR,5679,IN,100,US,S
5180,2021,MI,FT,Big Data Engineer,1672000,INR,22611,IN,0,IN,L
5182,2021,MI,FT,Data Engineer,22000,EUR,26005,RO,0,US,L
5184,2021,MI,FL,Machine Learning Scientist,12000,USD,12000,PK,50,PK,M
5185,2021,MI,FT,Data Engineer,4000,USD,4000,IR,100,IR,M
5187,2021,EX,FT,Data Science Consultant,59000,EUR,69741,FR,100,ES,S
5191,2021,EN,FT,Machine Learning Engineer,21844,USD,21844,CO,50,CO,M
5192,2021,MI,FT,Big Data Engineer,18000,USD,18000,MD,0,MD,S
5195,2021,MI,FT,Data Scientist,147000,USD,147000,US,50,US,L
5196,2021,EN,FT,BI Data Analyst,9272,USD,9272,KE,100,KE,S
5197,2021,SE,FT,Machine Learning Engineer,1799997,INR,24342,IN,100,IN,L
5198,2021,SE,FT,Data Science Manager,4000000,INR,54094,IN,50,US,L
5199,2021,EN,FT,Data Science Consultant,90000,USD,90000,US,100,US,S
5201,2021,SE,FT,Machine Learning Infrastructure Engineer,195000,USD,195000,US,100,US,M
5202,2021,MI,FT,Data Scientist,32000,EUR,37825,ES,100,ES,L
5204,2021,MI,FT,Data Scientist,160000,USD,160000,US,100,US,L
5205,2021,MI,FT,Data Scientist,69600,BRL,12901,BR,0,BR,S
5206,2021,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,L
5207,2021,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M
5208,2021,MI,FL,Data Engineer,20000,USD,20000,IT,0,US,L
5209,2021,SE,FT,Data Analytics Manager,120000,USD,120000,US,0,US,L
5213,2021,EN,FT,Big Data Engineer,435000,INR,5882,IN,0,CH,L
5214,2021,EN,FT,Machine Learning Engineer,21000,EUR,24823,DE,50,DE,M
5215,2021,SE,FT,Principal Data Engineer,185000,USD,185000,US,100,US,L
5218,2021,MI,FT,Machine Learning Engineer,75000,EUR,88654,BE,100,BE,M
5219,2021,SE,FT,Data Analytics Manager,140000,USD,140000,US,100,US,L
5220,2021,MI,FT,Machine Learning Engineer,180000,PLN,46597,PL,100,PL,L
5221,2021,MI,FT,Data Scientist,85000,GBP,116914,GB,50,GB,L
5222,2021,MI,FT,Data Scientist,2500000,INR,33808,IN,0,IN,M
5224,2021,SE,FT,Machine Learning Scientist,225000,USD,225000,US,100,CA,L
5225,2021,EX,CT,Principal Data Scientist,416000,USD,416000,US,100,US,S
5226,2021,SE,FT,Data Scientist,110000,CAD,87738,CA,100,CA,S
5227,2021,MI,FT,Data Scientist,75000,EUR,88654,DE,50,DE,L
5229,2021,SE,FT,Data Analyst,90000,CAD,71786,CA,100,CA,M
5231,2021,SE,FT,ML Engineer,256000,USD,256000,US,100,US,S
5232,2021,SE,FT,Director of Data Engineering,200000,USD,200000,US,100,US,L
5233,2021,SE,FT,Data Analyst,200000,USD,200000,US,100,US,L
5234,2021,MI,FT,Data Architect,180000,USD,180000,US,100,US,L
5235,2021,MI,FT,Head of Data Science,110000,USD,110000,US,0,US,S
5238,2021,EN,FT,Data Scientist,4000,USD,4000,VN,0,VN,M
5239,2021,EN,FT,Data Engineer,1600000,INR,21637,IN,50,IN,M
5240,2021,SE,FT,Data Scientist,130000,CAD,103691,CA,100,CA,L
5241,2021,MI,FT,Data Analyst,80000,USD,80000,US,100,US,L
5243,2021,SE,FT,Data Scientist,165000,USD,165000,US,100,US,L
5245,2021,MI,FT,Data Engineer,52500,GBP,72212,GB,50,GB,L
5246,2021,EN,FT,Data Scientist,31000,EUR,36643,FR,50,FR,L
5247,2021,MI,FT,Data Engineer,108000,TRY,12103,TR,0,TR,M
5248,2021,SE,FT,Data Engineer,70000,GBP,96282,GB,50,GB,L
5250,2021,MI,FT,Data Scientist,115000,USD,115000,US,50,US,L
5252,2021,EX,FT,Principal Data Engineer,600000,USD,600000,US,100,US,L
5258,2021,SE,FT,Machine Learning Engineer,185000,USD,185000,US,50,US,L
5259,2021,EX,FT,Director of Data Science,120000,EUR,141846,DE,0,DE,L
5262,2021,MI,FT,Data Scientist,1250000,INR,16904,IN,100,IN,S
5263,2021,SE,FT,Machine Learning Engineer,4900000,INR,66265,IN,0,IN,L
5265,2021,SE,FT,Lead Data Engineer,160000,USD,160000,PR,50,US,S
5267,2021,MI,FT,Data Engineer,111775,USD,111775,US,0,US,M
5268,2021,MI,FT,Data Engineer,250000,TRY,28016,TR,100,TR,M
5269,2021,EN,FT,Data Engineer,55000,EUR,65013,DE,50,DE,M
5270,2021,EN,FT,Data Engineer,72500,USD,72500,US,100,US,L
5271,2021,SE,FT,Computer Vision Engineer,102000,BRL,18907,BR,0,BR,M
5273,2021,EN,FT,Machine Learning Engineer,85000,USD,85000,NL,100,DE,S
5275,2021,EN,FT,Data Scientist,100000,USD,100000,US,100,US,M
5276,2021,EN,FT,Data Scientist,58000,USD,58000,US,50,US,L
5278,2021,SE,FT,Data Scientist,180000,TRY,20171,TR,50,TR,L
5279,2021,EN,FT,Business Data Analyst,50000,EUR,59102,LU,100,LU,L
5281,2021,EN,FT,Research Scientist,100000,USD,100000,JE,0,CN,L
5282,2021,MI,PT,Data Engineer,59000,EUR,69741,NL,100,NL,L
5283,2021,SE,CT,Staff Data Scientist,105000,USD,105000,US,100,US,M
5284,2021,MI,FT,Research Scientist,69999,USD,69999,CZ,50,CZ,L
5285,2021,SE,FT,Data Science Manager,7000000,INR,94665,IN,50,IN,L
5288,2021,MI,FT,Machine Learning Engineer,43200,EUR,51064,IT,50,IT,L
5290,2022,SE,FT,Data Analyst,155000,USD,155000,US,100,US,M
5292,2022,MI,FT,Data Scientist,130000,USD,130000,US,0,US,M
5294,2022,MI,FT,Data Engineer,170000,USD,170000,US,100,US,M
5296,2022,SE,FT,Data Analyst,102100,USD,102100,US,100,US,M
5297,2022,SE,FT,Data Analyst,84900,USD,84900,US,100,US,M
5300,2022,SE,FT,Data Scientist,90000,GBP,117789,GB,0,GB,M
5301,2022,SE,FT,Data Scientist,80000,GBP,104702,GB,0,GB,M
5302,2022,SE,FT,Data Scientist,146000,USD,146000,US,100,US,M
5303,2022,SE,FT,Data Scientist,123000,USD,123000,US,100,US,M
5304,2022,EN,FT,Data Engineer,40000,GBP,52351,GB,100,GB,M
5305,2022,SE,FT,Data Analyst,99000,USD,99000,US,0,US,M
5306,2022,SE,FT,Data Analyst,116000,USD,116000,US,0,US,M
5307,2022,MI,FT,Data Analyst,106260,USD,106260,US,0,US,M
5308,2022,MI,FT,Data Analyst,126500,USD,126500,US,0,US,M
5309,2022,EX,FT,Data Engineer,242000,USD,242000,US,100,US,M
5310,2022,EX,FT,Data Engineer,200000,USD,200000,US,100,US,M
5311,2022,MI,FT,Data Scientist,50000,GBP,65438,GB,0,GB,M
5312,2022,MI,FT,Data Scientist,30000,GBP,39263,GB,0,GB,M
5313,2022,MI,FT,Data Engineer,60000,GBP,78526,GB,0,GB,M
5314,2022,MI,FT,Data Engineer,40000,GBP,52351,GB,0,GB,M
5315,2022,SE,FT,Data Scientist,165220,USD,165220,US,100,US,M
5316,2022,EN,FT,Data Engineer,35000,GBP,45807,GB,100,GB,M
5317,2022,SE,FT,Data Scientist,120160,USD,120160,US,100,US,M
5320,2022,SE,FT,Data Engineer,132320,USD,132320,US,0,US,M
5321,2022,SE,FT,Data Engineer,220110,USD,220110,US,0,US,M
5322,2022,SE,FT,Data Engineer,160080,USD,160080,US,0,US,M
5323,2022,SE,FT,Data Scientist,180000,USD,180000,US,0,US,L
5324,2022,SE,FT,Data Scientist,120000,USD,120000,US,0,US,L
5325,2022,SE,FT,Data Analyst,124190,USD,124190,US,100,US,M
5326,2022,EX,FT,Data Analyst,130000,USD,130000,US,100,US,M
5327,2022,EX,FT,Data Analyst,110000,USD,110000,US,100,US,M
5329,2022,MI,FT,Data Analyst,115500,USD,115500,US,100,US,M
5336,2022,MI,FT,Data Analyst,167000,USD,167000,US,100,US,M
5337,2022,SE,FT,Data Engineer,243900,USD,243900,US,100,US,M
5339,2022,SE,FT,Data Analyst,109280,USD,109280,US,100,US,M
5340,2022,SE,FT,Data Engineer,128875,USD,128875,US,100,US,M
5341,2022,SE,FT,Data Engineer,93700,USD,93700,US,100,US,M
5342,2022,EX,FT,Head of Data Science,224000,USD,224000,US,100,US,M
5343,2022,EX,FT,Head of Data Science,167875,USD,167875,US,100,US,M
5344,2022,EX,FT,Analytics Engineer,175000,USD,175000,US,100,US,M
5345,2022,SE,FT,Data Engineer,156600,USD,156600,US,100,US,M
5346,2022,SE,FT,Data Engineer,108800,USD,108800,US,0,US,M
5347,2022,SE,FT,Data Scientist,95550,USD,95550,US,0,US,M
5348,2022,SE,FT,Data Engineer,113000,USD,113000,US,0,US,L
5350,2022,SE,FT,Data Science Manager,161342,USD,161342,US,100,US,M
5351,2022,SE,FT,Data Science Manager,137141,USD,137141,US,100,US,M
5352,2022,SE,FT,Data Scientist,167000,USD,167000,US,100,US,M
5354,2022,SE,FT,Data Engineer,60000,GBP,78526,GB,0,GB,M
5355,2022,SE,FT,Data Engineer,50000,GBP,65438,GB,0,GB,M
5356,2022,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M
5357,2022,SE,FT,Data Scientist,211500,USD,211500,US,100,US,M
5358,2022,SE,FT,Data Architect,192400,USD,192400,CA,100,CA,M
5359,2022,SE,FT,Data Architect,90700,USD,90700,CA,100,CA,M
5360,2022,SE,FT,Data Analyst,130000,USD,130000,CA,100,CA,M
5364,2022,SE,FT,Data Engineer,160000,USD,160000,US,0,US,L
5368,2022,EX,FT,Analytics Engineer,135000,USD,135000,US,100,US,M
5373,2022,MI,FT,ETL Developer,50000,EUR,54957,GR,0,GR,M
5375,2022,EX,FT,Lead Data Engineer,150000,CAD,118187,CA,100,CA,S
5378,2022,SE,FT,Data Architect,208775,USD,208775,US,100,US,M
5381,2022,SE,FT,Data Engineer,101570,USD,101570,US,100,US,M
5384,2022,EX,FT,Head of Machine Learning,6000000,INR,79039,IN,50,IN,L
5386,2022,EN,FT,Machine Learning Engineer,28500,GBP,37300,GB,100,GB,L
5389,2022,MI,FT,Machine Learning Engineer,95000,GBP,124333,GB,0,GB,M
5390,2022,MI,FT,Machine Learning Engineer,75000,GBP,98158,GB,0,GB,M
5391,2022,MI,FT,AI Scientist,120000,USD,120000,US,0,US,M
5395,2022,SE,FT,Data Analytics Manager,105400,USD,105400,US,100,US,M
5396,2022,MI,FT,Machine Learning Engineer,80000,EUR,87932,FR,100,DE,M
5397,2022,MI,FT,Data Engineer,90000,GBP,117789,GB,0,GB,M
5399,2022,SE,FT,Data Scientist,158200,USD,158200,US,100,US,L
